adz_job_id,company_name,adz_job_name,adz_category,publication_date,locations,salary_min,salary_max,salary_is_predicted,categories,level
5523100047,Cox Automotive,Lead Cybersecurity Intergrated Architect,IT Jobs,2025-12-01 18:57:59+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-GA', 'city': 'Peachtree Corners'}]",289375.78,289375.78,1,Computer and IT,Senior Level
5523109781,Cox Automotive,Senior Cybersecurity Workforce Identity Engineer,IT Jobs,2025-12-01 19:00:49+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-GA', 'city': 'Redan'}]",179390.03,179390.03,1,Computer and IT,Senior Level
5528312743,Cummins Inc.,IAM Product Owner,IT Jobs,2025-12-04 15:54:58+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-GA', 'city': 'Atlanta'}]",160055.72,160055.72,1,Computer and IT,Mid Level
5487588547,Cummins,Service Administrator,IT Jobs,2025-11-08 14:12:04+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-GA', 'city': 'Forest Park'}]",51626.89,51626.89,1,Computer and IT,Mid Level
5484162445,Cummins Inc.,IT Applications Analyst - Senior,IT Jobs,2025-11-06 13:03:38+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MN', 'city': 'Spring Lake Park'}]",153447.16,153447.16,1,Data and Analytics,Senior Level
5528312748,Cummins Inc.,IAM Product Owner,IT Jobs,2025-12-04 15:54:58+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-GA', 'city': 'Atlanta'}]",172681.83,172681.83,1,Computer and IT,Mid Level
5492554686,Cummins,ServiceNow Platform Leader,IT Jobs,2025-11-12 12:44:06+00:00,"[{'country_code': 'US', 'subdivision_code': None, 'city': None}]",178647.89,178647.89,1,Software Engineering,Senior Level
5419526678,Cummins,Principal Technical Analyst – Customer Identity & Access Management,IT Jobs,2025-09-28 10:10:54+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-GA', 'city': None}]",127373.02,127373.02,1,Data and Analytics,Senior Level
5530470384,Cummins,Executive Administrative & Communications Specialist,IT Jobs,2025-12-05 19:57:42+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NV', 'city': 'Henderson'}]",67585.01,67585.01,1,Computer and IT,Mid Level
5524861873,Cummins Inc.,Change Management Coordinator,IT Jobs,2025-12-02 15:16:15+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-IN', 'city': 'Clifford'}]",60442.92,60442.92,1,Software Engineering,Senior Level
5441716452,Cummins Inc.,SAP SERVICE OPS PRINCIPAL,IT Jobs,2025-10-10 17:00:58+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-IN', 'city': 'Uptown'}]",202389.03,202389.03,1,Data and Analytics,Senior Level
5490952591,Cummins Inc.,IT Product Manager,IT Jobs,2025-11-11 12:05:15+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-IN', 'city': 'Clifford'}]",117951.98,117951.98,1,Computer and IT,Senior Level
5530074346,Cummins,IAM Product Owner,IT Jobs,2025-12-05 17:35:00+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-GA', 'city': None}]",131979.19,131979.19,1,Computer and IT,Mid Level
5531852813,Cummins,Service Supervisor,IT Jobs,2025-12-06 18:10:46+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'San Leandro'}]",124892.24,124892.24,1,Software Engineering,Mid Level
5530476040,Cummins,IAM Product Owner,IT Jobs,2025-12-05 20:02:10+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-GA', 'city': None}]",121913.75,121913.75,1,Computer and IT,Mid Level
5483839528,Cummins,IT Applications Analyst - Senior,IT Jobs,2025-11-06 07:54:42+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MN', 'city': 'Fridley'}]",137870.12,137870.12,1,Data and Analytics,Senior Level
5418510072,Cummins Inc.,Principal Technical Analyst - Customer Identity & Access Management,IT Jobs,2025-09-27 19:03:05+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-GA', 'city': 'Atlanta'}]",169521.7,169521.7,1,Data and Analytics,Senior Level
5461054889,Cummins,"DOD SkillBridge Power Generation Technician - Spartanburg, SC",IT Jobs,2025-10-23 10:08:57+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-SC', 'city': 'Spartanburg'}]",54883.27,54883.27,1,Computer and IT,Mid Level
5442737260,Cummins,Sap Service Ops Principal,IT Jobs,2025-10-11 07:54:38+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-IN', 'city': None}]",178167.4,178167.4,1,Data and Analytics,Senior Level
5396844922,Cummins,Principal Technical Engineer - Identity & Access Management,IT Jobs,2025-09-12 18:46:08+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-GA', 'city': None}]",149250.25,149250.25,1,Computer and IT,Senior Level
5492754674,Cummins,IT Product Manager,IT Jobs,2025-11-12 15:42:08+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-OH', 'city': 'Columbus'}]",110584.99,110584.99,1,Computer and IT,Senior Level
5396747957,Cummins Inc.,Principal Technical Engineer - Identity & Access Management,IT Jobs,2025-09-12 18:05:06+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-GA', 'city': 'Atlanta'}]",195987.7,195987.7,1,Computer and IT,Senior Level
5526878970,Cummins,Change Management Coordinator,IT Jobs,2025-12-03 20:03:08+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-OH', 'city': 'Columbus'}]",56686.4,56686.4,1,Software Engineering,Senior Level
5508330922,Deloitte,Deloitte - Strategy Senior Consultant - Technology & AI Strategy,IT Jobs,2025-11-21 15:13:07+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-TN', 'city': 'Nashville'}]",132884.11,132884.11,1,Data and Analytics,Senior Level
5494455007,Deloitte,Product Engineering | PxE Talent | Full Stack Engineer,IT Jobs,2025-11-13 13:10:51+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NV', 'city': 'Paradise'}]",161100.28,161100.28,1,Software Engineering,Mid Level
5471761146,Deloitte,Oracle HCM Cloud Specialist Senior: Compensation Module,IT Jobs,2025-10-30 19:52:52+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-OH', 'city': 'Oakwood'}]",138206.86,138206.86,1,Software Engineering,Senior Level
5499590857,Deloitte,Epic Healthy Planet Analyst,IT Jobs,2025-11-16 14:16:09+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-WA', 'city': 'International'}]",123813.77,123813.77,1,Data and Analytics,Mid Level
5473523101,Deloitte,Epic Willow Specialist,IT Jobs,2025-10-31 19:28:39+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CT', 'city': 'Stamford'}]",146300.69,146300.69,1,Software Engineering,Mid Level
5232940338,Deloitte,Cyber Oracle Cloud Security - Manager,IT Jobs,2025-06-04 12:05:13+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NY', 'city': 'Grand Central'}]",170409.14,170409.14,1,Computer and IT,Senior Level
5482545778,Deloitte,Epic Willow Inpatient Lead,IT Jobs,2025-11-05 13:24:38+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-AZ', 'city': 'Higley'}]",111380.5,111380.5,1,Software Engineering,Senior Level
5454599934,Deloitte,"Customer Experience Management Consultant, Qualtrics/Medallia",IT Jobs,2025-10-18 19:30:11+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-WA', 'city': 'International'}]",137351.61,137351.61,1,Software Engineering,Senior Level
5508330014,Deloitte,AI&Data Technical Data Management Manager - Banking,IT Jobs,2025-11-21 15:12:55+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MA', 'city': 'Boston'}]",104029.14,104029.14,1,Data and Analytics,Senior Level
5464682618,Deloitte,Legal Business Associate - Senior,IT Jobs,2025-10-25 19:40:29+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NJ', 'city': 'Tyler Park'}]",117604.45,117604.45,1,Software Engineering,Senior Level
5464660622,Deloitte,Legal Business Associate - Senior,IT Jobs,2025-10-25 19:34:54+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MN', 'city': 'Minneapolis'}]",117645.73,117645.73,1,Software Engineering,Senior Level
5505906677,Deloitte,Oracle EBS Developer- Secret Clearance,IT Jobs,2025-11-20 14:50:54+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CT', 'city': 'Stamford'}]",155610.08,155610.08,1,Software Engineering,Mid Level
5499565685,Deloitte,Epic Tapestry Leader Partner Manager,IT Jobs,2025-11-16 14:09:40+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-KY', 'city': 'Strathmoor Manor'}]",117765.06,117765.06,1,Computer and IT,Senior Level
5482538307,Deloitte,Epic Resolute PB Analyst,IT Jobs,2025-11-05 13:21:34+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-OH', 'city': 'Grandview Heights'}]",144430.58,144430.58,1,Data and Analytics,Mid Level
5464662393,Deloitte,Tax Legal Business Associate Manager,IT Jobs,2025-10-25 19:35:47+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MI', 'city': 'Detroit'}]",143404.48,143404.48,1,Computer and IT,Senior Level
5407816673,Deloitte,Epic Hospital Billing Analyst,IT Jobs,2025-09-19 19:20:46+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-ID', 'city': 'Boise'}]",80374.99,80374.99,1,Data and Analytics,Mid Level
5471771694,Deloitte,Oracle HCM Cloud Specialist Senior: Compensation Module,IT Jobs,2025-10-30 19:56:26+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NJ', 'city': 'Morristown'}]",174705.02,174705.02,1,Software Engineering,Senior Level
5508298622,Deloitte,Epic Lumens Specialist,IT Jobs,2025-11-21 15:07:03+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-KS', 'city': 'Wichita'}]",88790.45,88790.45,1,Software Engineering,Mid Level
5407184544,Deloitte,Epic Professional Billing Analyst,IT Jobs,2025-09-19 15:02:33+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-IA', 'city': 'Des Moines'}]",83917.01,83917.01,1,Data and Analytics,Mid Level
5461673790,Deloitte,GenAI Engineer,IT Jobs,2025-10-23 19:33:33+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NC', 'city': 'Five Points'}]",150698.23,150698.23,1,Data and Analytics,Mid Level
5464682371,Deloitte,Tax Senior Consultant- SAP Global Trade Services (GTS),IT Jobs,2025-10-25 19:40:22+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-GA', 'city': 'Atlanta'}]",265746.78,265746.78,1,Data and Analytics,Senior Level
5464686456,Deloitte,"Oracle Implementation, Tax Technology Senior Consultant",IT Jobs,2025-10-25 19:41:20+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-OH', 'city': 'Newburgh Heights'}]",190540.39,190540.39,1,Software Engineering,Senior Level
5487537569,Deloitte,Epic Resolute HB Specialist,IT Jobs,2025-11-08 13:14:35+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-OK', 'city': 'Williams'}]",91900.88,91900.88,1,Software Engineering,Mid Level
5492548705,Deloitte,ServiceNow Engineering Manager,IT Jobs,2025-11-12 12:41:37+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-OH', 'city': 'Newburgh Heights'}]",194800.89,194800.89,1,Computer and IT,Senior Level
5496416572,Deloitte,Workday HCM Core & Compensation Module Lead,IT Jobs,2025-11-14 12:34:48+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NC', 'city': 'Charlotte'}]",122954.33,122954.33,1,Software Engineering,Senior Level
5505965744,Deloitte,Senior Consultant - ServiceNow Cyber Strategy,IT Jobs,2025-11-20 15:07:57+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-OH', 'city': 'Newburgh Heights'}]",176010.44,176010.44,1,Software Engineering,Senior Level
5318792064,Deloitte,Senior Azure/Linux Engineer (Fed/ GovCloud),IT Jobs,2025-07-23 16:45:59+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NY', 'city': 'Rochester'}]",129407.48,129407.48,1,Data and Analytics,Senior Level
5476212779,Deloitte,Flexible Consumption Billing Implementation Senior Consultant,IT Jobs,2025-11-01 19:45:00+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CO', 'city': 'Glendale'}]",125401.75,125401.75,1,Software Engineering,Senior Level
5509771633,Deloitte,Infor Supply Chain Consultant,IT Jobs,2025-11-22 16:18:29+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NC', 'city': 'Charlotte'}]",157992.45,157992.45,1,Data and Analytics,Mid Level
5508294323,Deloitte,Infor Supply Chain Consultant,IT Jobs,2025-11-21 15:06:04+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MI', 'city': 'Detroit'}]",181211.12,181211.12,1,Data and Analytics,Mid Level
5492613275,Deloitte,Edge Architect - Specialist Master,IT Jobs,2025-11-12 14:04:20+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-WA', 'city': 'International'}]",224550.84,224550.84,1,Software Engineering,Senior Level
5499600540,Deloitte,Epic Tapestry Leader Partner Manager,IT Jobs,2025-11-16 14:20:20+00:00,"[{'country_code': 'US', 'subdivision_code': None, 'city': None}]",121085.39,121085.39,1,Computer and IT,Senior Level
5508281993,Deloitte,Epic ODBA Certified Analyst,IT Jobs,2025-11-21 15:01:34+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-HI', 'city': 'Wake Island'}]",91978.21,91978.21,1,Data and Analytics,Mid Level
5473548223,Deloitte,AI Solution Architecture - Specialist Master,IT Jobs,2025-10-31 19:34:23+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-GA', 'city': 'Atlanta'}]",215146.34,215146.34,1,Data and Analytics,Senior Level
5515284561,Deloitte,"Workday HCM Functional Lead - Payroll, Absence, and Time Tracking",IT Jobs,2025-11-26 14:50:51+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MN', 'city': 'Minneapolis'}]",159506.1,159506.1,1,Software Engineering,Senior Level
5482521783,Deloitte,Epic Resolute PB Claims Analyst,IT Jobs,2025-11-05 13:10:54+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-KS', 'city': 'Wichita'}]",129157.69,129157.69,1,Data and Analytics,Mid Level
5529867453,Deloitte,Senior Cyber Security Architecture & Engineering Manager,IT Jobs,2025-12-05 15:16:50+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NV', 'city': 'Paradise'}]",183100.11,183100.11,1,Software Engineering,Senior Level
5496461748,Deloitte,Cyber - Enterprise Security - Microsoft M365 Security Senior Manager,IT Jobs,2025-11-14 13:02:12+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MI', 'city': 'Detroit'}]",192934.3,192934.3,1,Computer and IT,Senior Level
5484186856,Deloitte,Product Engineering Architect PxE ERM,IT Jobs,2025-11-06 13:29:54+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-TN', 'city': 'Hermitage'}]",216638.22,216638.22,1,Computer and IT,Senior Level
5492613277,Deloitte,ServiceNow Engineering Manager,IT Jobs,2025-11-12 14:04:20+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-WA', 'city': 'International'}]",161204.64,161204.64,1,Computer and IT,Senior Level
5471646536,Deloitte,Oracle HCM Cloud Specialist Master: Compensation Module,IT Jobs,2025-10-30 17:34:58+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-IN', 'city': 'Uptown'}]",161456.19,161456.19,1,Software Engineering,Mid Level
5499585410,Deloitte,Epic Phoenix Transplant Analyst,IT Jobs,2025-11-16 14:14:29+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-TN', 'city': 'Nashville'}]",104848.45,104848.45,1,Data and Analytics,Mid Level
5464685142,Deloitte,"SAP Implementation, Tax Technology Senior Consultant",IT Jobs,2025-10-25 19:41:02+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-TN', 'city': 'Nashville'}]",153023.95,153023.95,1,Data and Analytics,Senior Level
5452987453,DELOITTE,Adobe Experience Platform Data Architect,IT Jobs,2025-10-17 19:11:36+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NY', 'city': 'Grand Central'}]",150613.17,150613.17,1,Data and Analytics,Senior Level
5490991769,Deloitte,Lead ServiceNow Software Engineer,IT Jobs,2025-11-11 12:57:07+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-AZ', 'city': 'Higley'}]",154778.14,154778.14,1,Software Engineering,Senior Level
5428131544,Deloitte,Cybersecurity Data & AI Consultant,IT Jobs,2025-10-02 19:10:08+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-TN', 'city': 'Cloverdale'}]",161152.98,161152.98,1,Data and Analytics,Mid Level
5528225814,Deloitte,Oracle EBS Manager,IT Jobs,2025-12-04 15:23:05+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-MN', 'city': 'Minneapolis'}]",130424.3,130424.3,1,Computer and IT,Senior Level
5531796554,Deloitte,Cyber Identity - CIAM Manager,IT Jobs,2025-12-06 17:41:25+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-OH', 'city': 'Saint Bernard'}]",128099.66,128099.66,1,Computer and IT,Senior Level
5461682747,DELOITTE,"AI Full Stack Engineer, Manager - Tax Transformation",IT Jobs,2025-10-23 19:36:23+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-GA', 'city': 'Atlanta'}]",206692.0,206692.0,1,Software Engineering,Senior Level
5508328492,Deloitte,Epic ODBA Certified Analyst,IT Jobs,2025-11-21 15:12:34+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-AZ', 'city': 'Guadalupe'}]",153326.77,153326.77,1,Data and Analytics,Mid Level
5446215905,Disney,Senior Software Engineer,IT Jobs,2025-10-13 19:28:12+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-FL', 'city': 'Celebration'}]",185916.12,185916.12,1,Software Engineering,Senior Level
5528660827,The Walt Disney Company,"Software Engineering Intern, Summer 2026",IT Jobs,2025-12-04 19:17:58+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-FL', 'city': 'Orlando'}]",59521.84,59521.84,1,Software Engineering,Internship
5458155094,Disney,Creature Technical Director,IT Jobs,2025-10-21 19:39:41+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'San Francisco'}]",89078.99,89078.99,1,Computer and IT,Senior Level
5514427590,The Walt Disney Company,Lead Cross-Platform Streaming Engineer (C/C++/Rust) (Morrisville),IT Jobs,2025-11-26 06:22:01+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NC', 'city': 'Cameron Village'}]",99529.3,99529.3,1,Software Engineering,Senior Level
5523003422,Disney,"Senior Manager, Data Streaming Engineering – Guest Profile",IT Jobs,2025-12-01 18:11:19+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-FL', 'city': 'Orlando'}]",113878.69,113878.69,1,Data and Analytics,Senior Level
5393384615,Disney,"Manager, Product Management",IT Jobs,2025-09-10 18:25:39+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'Glendale'}]",180718.06,180718.06,1,Computer and IT,Senior Level
5530422290,The Walt Disney Company,Systems Intern - Summer 2026,IT Jobs,2025-12-05 19:12:47+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'Emeryville'}]",58975.12,58975.12,1,Software Engineering,Internship
5499598771,Disney,Senior Technical Program Manager,IT Jobs,2025-11-16 14:19:23+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'Glendale'}]",149899.28,149899.28,1,Computer and IT,Senior Level
5492750561,The Walt Disney Company,"Senior Software Engineer, Cybersecurity",IT Jobs,2025-11-12 15:36:13+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-FL', 'city': 'Orlando'}]",129300.0,173300.0,0,Software Engineering,Senior Level
5503954562,The Walt Disney Company,Lead Software Engineer,IT Jobs,2025-11-19 15:00:54+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NY', 'city': 'Grand Central'}]",263197.38,263197.38,1,Software Engineering,Senior Level
5491030803,Disney,Sr Software Engineer,IT Jobs,2025-11-11 13:44:31+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'Santa Monica'}]",195052.97,195052.97,1,Software Engineering,Senior Level
5448702497,The Walt Disney Company,"Associate Manager, Ad Operations (Marketing Technology) - Hulu",IT Jobs,2025-10-15 11:14:41+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'Burbank'}]",78200.0,104800.0,0,Computer and IT,Senior Level
5518380525,The Walt Disney Company,Senior Product Manager-Licensing Approval/AI Systems (Project Hire),IT Jobs,2025-11-28 14:32:28+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'Glendale'}]",141900.0,190300.0,0,Data and Analytics,Senior Level
5411312866,Disney,Senior Software Engineer,IT Jobs,2025-09-22 19:20:00+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'Santa Monica'}]",172649.22,172649.22,1,Software Engineering,Senior Level
5530006496,The Walt Disney Company,"Exec Dir, Infrastructure Engineering",IT Jobs,2025-12-05 16:13:35+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NY', 'city': 'Grand Central'}]",338613.47,338613.47,1,Computer and IT,Mid Level
5528486789,The Walt Disney Company,"Manager, Application Support",IT Jobs,2025-12-04 16:47:59+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'Magnolia Park'}]",160057.1,160057.1,1,Computer and IT,Senior Level
5449445819,The Walt Disney Company,"Senior Manager, Software Engineering - Streaming Backend Quality",IT Jobs,2025-10-15 21:08:26+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'Santa Monica'}]",133115.58,133115.58,1,Software Engineering,Senior Level
5438272577,The Walt Disney Company,Software Engineer II - Java Backend,IT Jobs,2025-10-08 21:11:12+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CT', 'city': 'Bristol'}]",147595.3,147595.3,1,Software Engineering,Mid Level
5489454972,The Walt Disney Company,Lead Engineer - AI/ML,IT Jobs,2025-11-10 09:45:49+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-FL', 'city': 'Dona Vista'}]",155700.0,208700.0,0,Data and Analytics,Senior Level
5529184148,The Walt Disney Company,Senior Data Product Manager Marketing Platform & Analytics (Santa Monica),IT Jobs,2025-12-05 07:59:04+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'Barrington'}]",216932.62,216932.62,1,Data and Analytics,Senior Level
5514427615,The Walt Disney Company,Lead Software Engineer (New York),IT Jobs,2025-11-26 06:22:02+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NY', 'city': 'Grand Central'}]",177748.56,177748.56,1,Software Engineering,Senior Level
5515373656,The Walt Disney Company,Platform Engineer,IT Jobs,2025-11-26 15:56:18+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-FL', 'city': 'Dona Vista'}]",112496.8,112496.8,1,Software Engineering,Mid Level
5530422267,The Walt Disney Company,"Software Engineering Intern, Summer 2026",IT Jobs,2025-12-05 19:12:47+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-FL', 'city': 'Lake Buena Vista'}]",67057.59,67057.59,1,Software Engineering,Internship
5528884467,The Walt Disney Company,Sr Software Engineer,IT Jobs,2025-12-04 23:57:07+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CT', 'city': 'Bristol'}]",140397.62,140397.62,1,Software Engineering,Senior Level
5456712047,Disney,Sr Content Distribution Engineer,IT Jobs,2025-10-20 19:34:28+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'Santa Monica'}]",154256.34,154256.34,1,Software Engineering,Senior Level
5495518764,The Walt Disney Company,Staff Media Systems Engineer,IT Jobs,2025-11-14 06:35:35+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'San Francisco'}]",155400.0,208400.0,0,Software Engineering,Mid Level
5476930542,The Walt Disney Company,"Lead Software Engineer, Ad Decisioning",IT Jobs,2025-11-02 07:34:10+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'Glendale'}]",152200.0,204100.0,0,Software Engineering,Senior Level
5463296997,Disney,Senior Technical Program Manager,IT Jobs,2025-10-24 19:38:24+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NY', 'city': 'New York City'}]",159625.1,159625.1,1,Computer and IT,Senior Level
5497986968,The Walt Disney Company,Lead Broadcast Architect,IT Jobs,2025-11-15 13:24:56+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NY', 'city': 'Grand Central'}]",233677.72,233677.72,1,Software Engineering,Senior Level
5492404149,The Walt Disney Company,"Senior Software Engineer, Cybersecurity",IT Jobs,2025-11-12 10:29:23+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-FL', 'city': 'Edgewood'}]",277907.53,277907.53,1,Software Engineering,Senior Level
5404205246,Disney,Senior Product Manager II,IT Jobs,2025-09-17 19:23:01+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'Santa Monica'}]",179051.8,179051.8,1,Computer and IT,Senior Level
5420688951,The Walt Disney Company,Lead Software Engineer,IT Jobs,2025-09-29 08:48:52+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'Santa Monica'}]",163100.0,218700.0,0,Software Engineering,Senior Level
5484186052,Disney,Sr Solutions Engineer,IT Jobs,2025-11-06 13:29:30+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'Santa Monica'}]",136372.44,136372.44,1,Software Engineering,Senior Level
5456712046,Disney,Lead Technical Program Manager,IT Jobs,2025-10-20 19:34:28+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CT', 'city': 'Bristol'}]",140609.47,140609.47,1,Computer and IT,Senior Level
5447710750,Disney,"Senior Manager, Software Engineering",IT Jobs,2025-10-14 19:35:46+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'Santa Monica'}]",188437.66,188437.66,1,Software Engineering,Senior Level
5528513490,The Walt Disney Company,AI Architect & Senior Software Engineer AdTech Leader,IT Jobs,2025-12-04 16:51:07+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-WA', 'city': 'Times Square'}]",166509.58,166509.58,1,Software Engineering,Senior Level
5508629757,The Walt Disney Company,Lead AI/Machine Learning Engineer,IT Jobs,2025-11-21 20:21:46+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-FL', 'city': 'Dona Vista'}]",179700.0,241000.0,0,Data and Analytics,Senior Level
5526728713,Disney,Project Manager,IT Jobs,2025-12-03 18:17:52+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-FL', 'city': 'Orlando'}]",120079.75,120079.75,1,Computer and IT,Senior Level
5527981976,The Walt Disney Company,"Senior Manager, Data Streaming Engineering – Guest Profile",IT Jobs,2025-12-04 13:43:11+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-FL', 'city': 'Orlando'}]",108024.74,108024.74,1,Data and Analytics,Senior Level
5508345804,The Walt Disney Company,Principal Software Engineer,IT Jobs,2025-11-21 15:19:50+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'Anaheim'}]",188400.0,252600.0,0,Software Engineering,Senior Level
5492578903,The Walt Disney Company,Sr Software Engineer-Licensing/AI Systems,IT Jobs,2025-11-12 13:09:42+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'Glendale'}]",140000.0,170000.0,0,Software Engineering,Senior Level
5421311739,Disney,Sr Software Engineer(IOS),IT Jobs,2025-09-29 19:21:22+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-CA', 'city': 'Glendale'}]",215160.7,215160.7,1,Software Engineering,Senior Level
5526728705,Disney,"Exec Dir, Infrastructure Engineering",IT Jobs,2025-12-03 18:17:51+00:00,"[{'country_code': 'US', 'subdivision_code': 'US-NY', 'city': 'New York City'}]",288017.06,288017.06,1,Computer and IT,Mid Level
